casa,id_ext,fase_global,local,data_inicio,data_fim,local_casa,pulou
camara,2191668,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2191668,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2191668,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2191668,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2191668,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2191668,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2191668,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2192259,Pré-Construção,,NA,NA,camara,TRUE
camara,2192259,Construção,Comissões,2019-03-15T16:40:00Z,2019-03-18T12:05:00Z,camara,FALSE
camara,2192259,Construção,Plenário,NA,NA,camara,FALSE
camara,2192259,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2192259,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2192259,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2192259,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2192259,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2192259,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2192259,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2192259,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2192263,Pré-Construção,,NA,NA,camara,FALSE
camara,2192263,Construção,Comissões,NA,NA,camara,FALSE
camara,2192263,Construção,Plenário,NA,NA,camara,FALSE
camara,2192263,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2192263,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2192263,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2192263,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2192263,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2192263,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2192263,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2192263,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2192431,Pré-Construção,,NA,NA,camara,TRUE
camara,2192431,Construção,Comissões,2019-03-26T17:14:00Z,2019-11-21T00:00:00Z,camara,FALSE
camara,2192431,Construção,Plenário,NA,NA,camara,FALSE
camara,2192431,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2192431,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2192431,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2192431,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2192431,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2192431,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2192431,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2192431,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2192602,Pré-Construção,,NA,NA,camara,TRUE
camara,2192602,Construção,Comissões,2019-03-12T00:00:00Z,2019-09-03T00:00:00Z,camara,FALSE
camara,2192602,Construção,Plenário,NA,NA,camara,FALSE
camara,2192602,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2192602,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2192602,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2192602,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2192602,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2192602,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2192602,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2192602,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2193334,Pré-Construção,,NA,NA,camara,TRUE
camara,2193334,Construção,Comissões,2019-04-02T00:00:00Z,2019-12-18T00:00:00Z,camara,FALSE
camara,2193334,Construção,Plenário,NA,NA,camara,FALSE
camara,2193334,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2193334,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2193334,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2193334,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2193334,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2193334,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2193334,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2193334,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2193773,Pré-Construção,,NA,NA,camara,TRUE
camara,2193773,Construção,Comissões,2019-04-08T00:00:00Z,2020-01-15T14:41:00Z,camara,FALSE
camara,2193773,Construção,Plenário,NA,NA,camara,FALSE
camara,2193773,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2193773,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2193773,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2193773,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2193773,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2193773,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2193773,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2193773,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2193953,Pré-Construção,,NA,NA,camara,TRUE
camara,2193953,Construção,Comissões,2019-04-09T00:00:00Z,2019-12-13T00:00:00Z,camara,FALSE
camara,2193953,Construção,Plenário,NA,NA,camara,FALSE
camara,2193953,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2193953,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2193953,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2193953,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2193953,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2193953,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2193953,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2193953,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2195203,Pré-Construção,,NA,NA,camara,TRUE
camara,2195203,Construção,Comissões,2019-04-26T16:58:00Z,2019-12-17T10:00:00Z,camara,FALSE
camara,2195203,Construção,Plenário,NA,NA,camara,FALSE
camara,2195203,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2195203,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2195203,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2195203,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2195203,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2195203,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2195203,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2195203,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2195806,Pré-Construção,,NA,NA,camara,TRUE
camara,2195806,Construção,Comissões,2019-04-17T16:52:00Z,2019-04-17T17:01:00Z,camara,FALSE
camara,2195806,Construção,Plenário,NA,NA,camara,FALSE
camara,2195806,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2195806,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2195806,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2195806,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2195806,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2195806,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2195806,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2195806,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2196688,Pré-Construção,,NA,NA,camara,TRUE
camara,2196688,Construção,Comissões,2019-05-08T16:32:00Z,2019-12-06T10:40:00Z,camara,FALSE
camara,2196688,Construção,Plenário,NA,NA,camara,FALSE
camara,2196688,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2196688,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2196688,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2196688,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2196688,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2196688,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2196688,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2196688,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2198163,Pré-Construção,,NA,NA,camara,TRUE
camara,2198163,Construção,Comissões,2019-05-20T17:02:00Z,2019-10-02T21:53:00Z,camara,FALSE
camara,2198163,Construção,Plenário,NA,NA,camara,FALSE
camara,2198163,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2198163,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2198163,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2198163,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2198163,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2198163,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2198163,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2198163,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2199215,Pré-Construção,,NA,NA,camara,TRUE
camara,2199215,Construção,Comissões,2019-05-07T00:00:00Z,2019-09-02T16:53:00Z,camara,FALSE
camara,2199215,Construção,Plenário,NA,NA,camara,FALSE
camara,2199215,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2199215,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2199215,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2199215,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2199215,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2199215,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2199215,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2199215,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2201526,Pré-Construção,,NA,NA,camara,TRUE
camara,2201526,Construção,Comissões,NA,NA,camara,TRUE
camara,2201526,Construção,Plenário,2019-05-09T15:56:00Z,2019-08-26T16:22:00Z,camara,FALSE
camara,2201526,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2201526,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2201526,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2201526,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2201526,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2201526,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2201526,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2201526,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2201537,Pré-Construção,,NA,NA,camara,TRUE
camara,2201537,Construção,Comissões,NA,NA,camara,TRUE
camara,2201537,Construção,Plenário,2019-05-09T16:05:00Z,2019-11-11T17:41:00Z,camara,FALSE
camara,2201537,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2201537,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2201537,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2201537,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2201537,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2201537,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2201537,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2201537,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
senado,134695,Pré-Construção,,NA,NA,senado,TRUE
senado,134695,Construção,Comissões,2018-11-27T17:58:59Z,2019-05-16T00:00:00Z,senado,FALSE
senado,134695,Construção,Plenário,NA,NA,senado,TRUE
senado,134695,Pré-Revisão I,,NA,NA,senado,TRUE
camara,2203744,Revisão I,Comissões,2019-06-12T16:45:00Z,NA,camara,FALSE
camara,2203744,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2203744,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2203744,Revisão II,Comissões,NA,NA,senado,FALSE
camara,2203744,Revisão II,Plenário,NA,NA,senado,FALSE
camara,2203744,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2203744,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2204216,Pré-Construção,,NA,NA,camara,TRUE
camara,2204216,Construção,Comissões,2019-06-26T16:40:00Z,2019-06-27T10:20:00Z,camara,FALSE
camara,2204216,Construção,Plenário,NA,NA,camara,FALSE
camara,2204216,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2204216,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2204216,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2204216,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2204216,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2204216,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2204216,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2204216,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2204946,Pré-Construção,,NA,NA,camara,TRUE
camara,2204946,Construção,Comissões,2019-06-28T15:21:00Z,2019-08-13T19:54:00Z,camara,FALSE
camara,2204946,Construção,Plenário,NA,NA,camara,FALSE
camara,2204946,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2204946,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2204946,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2204946,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2204946,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2204946,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2204946,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2204946,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2210674,Pré-Construção,,NA,NA,camara,TRUE
camara,2210674,Construção,Comissões,2019-07-31T16:39:00Z,2019-11-11T00:00:00Z,camara,FALSE
camara,2210674,Construção,Plenário,NA,NA,camara,FALSE
camara,2210674,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2210674,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2210674,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2210674,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2210674,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2210674,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2210674,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2210674,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2210921,Pré-Construção,,NA,NA,camara,TRUE
camara,2210921,Construção,Comissões,2019-07-31T16:33:00Z,2019-08-20T09:45:00Z,camara,FALSE
camara,2210921,Construção,Plenário,NA,NA,camara,FALSE
camara,2210921,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2210921,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2210921,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2210921,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2210921,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2210921,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2210921,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2210921,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2210976,Pré-Construção,,NA,NA,camara,TRUE
camara,2210976,Construção,Comissões,2019-07-31T00:00:00Z,2019-08-06T14:33:00Z,camara,FALSE
camara,2210976,Construção,Plenário,NA,NA,camara,FALSE
camara,2210976,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2210976,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2210976,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2210976,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2210976,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2210976,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2210976,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2210976,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2213495,Pré-Construção,,NA,NA,camara,TRUE
camara,2213495,Construção,Comissões,2019-08-27T00:00:00Z,2019-11-27T10:00:00Z,camara,FALSE
camara,2213495,Construção,Plenário,NA,NA,camara,FALSE
camara,2213495,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2213495,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2213495,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2213495,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2213495,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2213495,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2213495,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2213495,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2213686,Pré-Construção,,NA,NA,camara,TRUE
camara,2213686,Construção,Comissões,2019-08-27T00:00:00Z,2019-08-28T11:37:00Z,camara,FALSE
camara,2213686,Construção,Plenário,NA,NA,camara,FALSE
camara,2213686,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2213686,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2213686,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2213686,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2213686,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2213686,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2213686,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2213686,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2214197,Pré-Construção,,NA,NA,camara,TRUE
camara,2214197,Construção,Comissões,2019-08-28T00:00:00Z,2019-12-04T20:12:00Z,camara,FALSE
camara,2214197,Construção,Plenário,NA,NA,camara,FALSE
camara,2214197,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2214197,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2214197,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2214197,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2214197,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2214197,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2214197,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2214197,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2214933,Pré-Construção,,NA,NA,camara,FALSE
camara,2214933,Construção,Comissões,NA,NA,camara,FALSE
camara,2214933,Construção,Plenário,NA,NA,camara,FALSE
camara,2214933,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2214933,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2214933,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2214933,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2214933,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2214933,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2214933,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2214933,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2215118,Pré-Construção,,NA,NA,camara,TRUE
camara,2215118,Construção,Comissões,2019-08-29T00:00:00Z,2019-09-02T16:53:00Z,camara,FALSE
camara,2215118,Construção,Plenário,NA,NA,camara,FALSE
camara,2215118,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2215118,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2215118,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2215118,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2215118,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2215118,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2215118,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2215118,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2216603,Pré-Construção,,NA,NA,camara,FALSE
camara,2216603,Construção,Comissões,NA,NA,camara,FALSE
camara,2216603,Construção,Plenário,NA,NA,camara,FALSE
camara,2216603,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2216603,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2216603,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2216603,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2216603,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2216603,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2216603,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2216603,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2218243,Pré-Construção,,NA,NA,camara,FALSE
camara,2218243,Construção,Comissões,NA,NA,camara,FALSE
camara,2218243,Construção,Plenário,NA,NA,camara,FALSE
camara,2218243,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2218243,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2218243,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2218243,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2218243,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2218243,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2218243,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2218243,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2218244,Pré-Construção,,NA,NA,camara,FALSE
camara,2218244,Construção,Comissões,NA,NA,camara,FALSE
camara,2218244,Construção,Plenário,NA,NA,camara,FALSE
camara,2218244,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2218244,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2218244,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2218244,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2218244,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2218244,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2218244,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2218244,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2218288,Pré-Construção,,NA,NA,camara,TRUE
camara,2218288,Construção,Comissões,2019-09-16T16:51:00Z,2019-09-17T10:31:00Z,camara,FALSE
camara,2218288,Construção,Plenário,NA,NA,camara,FALSE
camara,2218288,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2218288,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2218288,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2218288,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2218288,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2218288,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2218288,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2218288,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2220086,Pré-Construção,,NA,NA,camara,TRUE
camara,2220086,Construção,Comissões,2019-09-19T00:00:00Z,2019-09-19T17:02:00Z,camara,FALSE
camara,2220086,Construção,Plenário,NA,NA,camara,FALSE
camara,2220086,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2220086,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2220086,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2220086,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2220086,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2220086,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2220086,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2220086,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2220962,Pré-Construção,,NA,NA,camara,FALSE
camara,2220962,Construção,Comissões,NA,NA,camara,FALSE
camara,2220962,Construção,Plenário,NA,NA,camara,FALSE
camara,2220962,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2220962,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2220962,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2220962,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2220962,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2220962,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2220962,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2220962,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2222006,Pré-Construção,,NA,NA,camara,TRUE
camara,2222006,Construção,Comissões,2019-10-07T16:02:00Z,2019-10-08T10:03:00Z,camara,FALSE
camara,2222006,Construção,Plenário,NA,NA,camara,FALSE
camara,2222006,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2222006,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2222006,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2222006,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2222006,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2222006,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2222006,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2222006,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2222808,Pré-Construção,,NA,NA,camara,FALSE
camara,2222808,Construção,Comissões,NA,NA,camara,FALSE
camara,2222808,Construção,Plenário,NA,NA,camara,FALSE
camara,2222808,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2222808,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2222808,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2222808,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2222808,Revisão II,Comissões,NA,NA,camara,FALSE
